player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
D. Bertans,0.4067796610169492,0.4685314685314685,-0.0617518075145193,10.5,0.3695652173913043,10.130434782608695,37.150000000000006,2.4434782608695658,34.70652173913044,2017,1,1,1,4,4,1,1,9
N. Vucevic,0.4228855721393035,0.4795180722891566,-0.0566325001498531,14.0,1.934782608695652,12.065217391304348,56.85000000000001,11.932608695652176,44.91739130434783,2017,0,1,4,4,4,1,8,4
J. Winslow,0.3230769230769231,0.36875,-0.0456730769230769,6.5,0.4347826086956521,6.065217391304348,4.750000000000004,1.169565217391304,3.5804347826086995,2017,1,3,3,3,6,2,2,1
H. Whiteside,0.6012269938650306,0.5481481481481482,0.0530788457168824,14.5,2.717391304347826,11.782608695652174,107.4,15.463043478260866,91.93695652173912,2017,0,0,4,0,0,4,8,8
E. Fournier,0.4195402298850574,0.4431216931216931,-0.0235814632366356,13.0,2.5,10.5,60.39999999999998,9.802173913043475,50.5978260869565,2017,0,1,4,0,4,4,8,9
L. Babbitt,0.3809523809523809,0.4038461538461538,-0.0228937728937729,2.5,0.4347826086956521,2.065217391304348,3.9,3.3043478260869565,0.5956521739130438,2017,1,3,3,3,6,2,2,2
S. Ibaka,0.4625,0.4789473684210526,-0.0164473684210526,8.0,2.1739130434782608,5.826086956521739,56.80000000000001,13.72826086956522,43.07173913043479,2017,1,1,1,4,4,1,1,9
A. Gordon,0.375886524822695,0.4696132596685083,-0.0937267348458132,7.5,1.608695652173913,5.891304347826087,31.95,11.093478260869563,20.856521739130432,2017,1,1,1,4,1,1,1,1
G. Dragic,0.4618320610687023,0.4791183294663573,-0.017286268397655,24.5,3.5434782608695654,20.956521739130437,92.85,12.42608695652174,80.42391304347827,2017,0,0,0,0,0,4,4,8
D. Waiters,0.3779527559055118,0.4347014925373134,-0.0567487366318016,7.0,1.934782608695652,5.065217391304348,22.65,5.645652173913044,17.004347826086956,2017,1,3,1,4,1,1,1,1
E. Payton,0.4305555555555556,0.4841954022988505,-0.0536398467432949,13.0,3.3043478260869565,9.695652173913045,58.80000000000001,8.489130434782606,50.3108695652174,2017,0,1,4,4,4,1,8,9
J. Green,0.41015625,0.4558472553699284,-0.0456910053699284,18.0,2.9782608695652173,15.021739130434783,85.35000000000002,13.028260869565216,72.3217391304348,2017,0,0,4,0,0,4,8,8
T. Johnson,0.4819277108433735,0.4121739130434783,0.0697537977998952,12.5,1.4130434782608696,11.08695652173913,109.60000000000002,7.3108695652173905,102.28913043478263,2017,0,0,0,0,0,4,8,8
M. Hezonja,0.4041095890410959,0.3152173913043478,0.088892197736748,12.0,0.7391304347826086,11.26086956521739,36.85000000000001,0.8891304347826088,35.9608695652174,2017,1,1,1,4,4,1,1,9
D. Augustin,0.3701298701298701,0.3801652892561983,-0.0100354191263282,12.0,1.434782608695652,10.565217391304348,32.85000000000001,4.115217391304347,28.73478260869566,2017,1,1,1,4,1,1,1,9
W. Reed,0.5555555555555556,0.5752688172043011,-0.0197132616487455,4.0,0.5,3.5,35.9,3.984782608695652,31.915217391304346,2017,1,1,1,4,1,1,1,9
R. McGruder,0.3333333333333333,0.4278350515463917,-0.0945017182130584,4.5,1.0217391304347827,3.4782608695652173,8.45,5.080434782608694,3.369565217391305,2017,1,3,3,3,6,2,2,1
M. Turner,0.5303867403314917,0.5013661202185792,0.0290206201129125,15.5,1.7391304347826086,13.76086956521739,83.1,13.28478260869565,69.81521739130434,2017,0,0,4,0,0,4,8,8
D. Nowitzki,0.3700787401574803,0.4519056261343013,-0.0818268859768209,3.5,0.9565217391304348,2.5434782608695654,34.70000000000001,8.180434782608694,26.51956521739132,2017,1,3,1,4,1,1,1,1
M. Ellis,0.4493670886075949,0.4391408114558472,0.0102262771517476,16.0,2.3260869565217392,13.673913043478262,42.5,4.193478260869568,38.30652173913043,2017,0,1,4,4,4,1,1,4
T. Young,0.4811320754716981,0.535483870967742,-0.0543517954960438,8.0,1.8478260869565215,6.152173913043479,41.0,11.143478260869566,29.85652173913044,2017,1,1,1,4,1,1,1,9
J. Teague,0.4216216216216216,0.4499349804941482,-0.0283133588725266,12.0,4.3478260869565215,7.6521739130434785,89.05,11.595652173913043,77.45434782608696,2017,0,1,4,0,0,4,8,8
H. Barnes,0.449814126394052,0.4727992087042532,-0.0229850823102011,17.5,1.4565217391304348,16.043478260869566,84.35,15.367391304347828,68.98260869565216,2017,0,0,4,0,0,4,8,8
D. Williams,0.4131274131274131,0.4518072289156626,-0.0386798157882495,35.0,2.5217391304347827,32.47826086956522,45.10000000000001,8.208695652173915,36.89130434782609,2017,0,0,4,0,0,4,4,4
A. Bogut,0.125,0.5068493150684932,-0.3818493150684932,2.5,0.8260869565217391,1.6739130434782608,0.25,0.7391304347826086,-0.4891304347826086,2017,1,3,3,3,3,6,6,6
P. George,0.4505813953488372,0.4587912087912087,-0.0082098134423715,25.0,3.978260869565217,21.02173913043478,127.29999999999998,18.119565217391308,109.18043478260869,2017,0,0,0,5,5,0,0,0
W. Matthews,0.3108108108108108,0.4105865522174535,-0.0997757414066426,7.0,1.9130434782608696,5.086956521739131,37.60000000000001,9.19565217391304,28.40434782608697,2017,1,1,1,4,1,1,1,1
R. Dumas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
J. Barea,0.4756097560975609,0.3946360153256705,0.0809737407718904,6.0,1.108695652173913,4.891304347826087,24.7,2.3760869565217395,22.323913043478257,2017,1,3,1,1,1,7,7,7
D. Powell,0.56,0.4845814977973568,0.0754185022026432,7.0,0.4347826086956521,6.565217391304348,82.60000000000001,4.680434782608696,77.91956521739131,2017,0,1,4,0,4,4,8,8
L. Allen,0.5161290322580645,0.4452554744525547,0.0708735578055097,2.5,0.5434782608695652,1.9565217391304348,10.950000000000005,1.891304347826088,9.058695652173917,2017,1,3,3,1,6,7,7,7
A. Jefferson,0.4621848739495798,0.5113636363636364,-0.0491787624140565,6.5,0.4347826086956521,6.065217391304348,31.7,5.341304347826085,26.35869565217391,2017,1,1,1,4,1,1,1,9
R. Stuckey,0.3442622950819672,0.3825136612021858,-0.0382513661202185,7.5,0.8260869565217391,6.673913043478261,8.450000000000006,1.936956521739131,6.513043478260876,2017,1,3,3,3,1,2,2,1
J. Anderson,0.4367088607594936,0.4157706093189964,0.0209382514404972,11.5,0.9347826086956522,10.565217391304348,65.69999999999999,3.4760869565217387,62.22391304347825,2017,0,1,4,0,4,4,8,9
J. Young,0.3958333333333333,0.3673469387755102,0.028486394557823,3.0,0.0869565217391304,2.9130434782608696,29.450000000000017,0.426086956521739,29.02391304347828,2017,1,3,1,4,1,7,7,7
G. Robinson III,0.4516129032258064,0.4860557768924303,-0.0344428736666238,7.0,0.5,6.5,35.150000000000006,5.034782608695653,30.115217391304352,2017,1,1,1,4,1,1,1,9
Q. Acy,0.4791666666666667,0.3852459016393442,0.0939207650273224,3.5,0.3043478260869565,3.1956521739130435,22.050000000000004,1.773913043478261,20.276086956521745,2017,1,3,1,1,1,7,7,7
C. Miles,0.4536082474226804,0.4276729559748428,0.0259352914478376,5.5,0.6739130434782609,4.826086956521739,76.4,7.52608695652174,68.87391304347827,2017,0,1,4,0,4,4,8,9
D. Finney-Smith,0.3809523809523809,0.3694779116465863,0.0114744693057945,4.0,0.8043478260869565,3.1956521739130435,32.95,2.5521739130434784,30.397826086956524,2017,1,1,1,4,1,1,1,7
A. Johnson,0.5333333333333333,0.5734463276836158,-0.0401129943502824,4.0,1.6304347826086956,2.3695652173913047,17.549999999999994,6.747826086956524,10.80217391304347,2017,1,3,3,3,6,2,2,1
B. Lopez,0.437246963562753,0.4832432432432432,-0.0459962796804901,13.5,3.4130434782608696,10.08695652173913,78.55,14.130434782608695,64.4195652173913,2017,0,1,4,0,4,4,8,8
I. Thomas,0.4651639344262295,0.4533762057877814,0.0117877286384481,25.5,4.5,21.0,237.80000000000007,20.71739130434783,217.08260869565223,2017,0,0,0,5,5,0,0,0
J. Crowder,0.4172185430463576,0.4628422425032594,-0.0456236994569018,8.5,1.6304347826086956,6.869565217391305,69.80000000000001,14.74347826086957,55.056521739130446,2017,0,1,4,0,4,4,8,9
B. Bogdanovic,0.421259842519685,0.4498525073746313,-0.0285926648549462,16.5,2.3043478260869565,14.195652173913045,86.25,10.669565217391307,75.58043478260869,2017,0,0,4,0,0,4,8,8
A. Horford,0.4881516587677725,0.4961538461538461,-0.0080021873860736,14.5,2.5869565217391304,11.91304347826087,86.89999999999999,12.204347826086956,74.69565217391303,2017,0,0,4,0,0,4,8,8
J. Lin,0.4470588235294118,0.4349206349206349,0.0121381886087768,6.5,1.5869565217391304,4.913043478260869,37.7,4.176086956521738,33.52391304347827,2017,1,1,1,4,1,1,1,9
A. Bradley,0.448780487804878,0.4589774078478002,-0.0101969200429221,8.5,2.217391304347826,6.282608695652174,73.1,11.173913043478263,61.92608695652173,2017,0,1,4,0,4,4,8,9
T. Booker,0.5932203389830508,0.4968287526427061,0.0963915863403446,15.5,2.0869565217391304,13.41304347826087,53.1,7.660869565217392,45.439130434782605,2017,0,1,4,0,4,4,8,4
R. Hollis-Jefferson,0.4827586206896552,0.4241758241758241,0.058582796513831,11.0,2.0434782608695654,8.956521739130434,40.05,6.823913043478262,33.22608695652173,2017,1,1,1,4,4,1,1,9
J. Brown,0.4736842105263157,0.4486803519061583,0.0250038586201574,13.0,1.1956521739130437,11.804347826086955,49.050000000000026,4.258695652173913,44.79130434782611,2017,0,1,4,4,4,1,1,9
J. Harris,0.4941176470588235,0.4043321299638989,0.0897855170949246,5.5,0.9565217391304348,4.543478260869565,34.15,2.891304347826087,31.258695652173916,2017,1,1,1,1,1,7,7,7
T. Rozier,0.4069767441860465,0.3551401869158878,0.0518365572701586,11.0,0.7608695652173914,10.23913043478261,63.150000000000006,3.154347826086957,59.99565217391305,2017,0,1,4,0,4,4,8,9
L. Scola,0.6111111111111112,0.3917525773195876,0.2193585337915235,6.5,0.4565217391304347,6.043478260869565,30.10000000000001,0.8391304347826088,29.2608695652174,2017,2,1,1,1,1,7,7,7
S. Kilpatrick,0.4070351758793969,0.417910447761194,-0.010875271881797,19.0,2.108695652173913,16.891304347826086,70.15,6.882608695652174,63.26739130434783,2017,0,0,4,0,0,4,4,8
J. Hamilton,0.4883720930232558,0.4505119453924914,0.0378601476307643,4.5,0.7391304347826086,3.760869565217392,35.75000000000002,4.291304347826086,31.458695652173937,2017,1,1,1,4,1,1,1,7
G. Vasquez,1.0,0.1428571428571428,0.8571428571428572,0.0,0.0217391304347826,-0.0217391304347826,1.15,-0.0499999999999999,1.2000000000000002,2017,2,2,2,2,2,3,3,3
J. Jerebko,0.5487804878048781,0.3981042654028436,0.1506762224020345,8.0,0.6304347826086957,7.369565217391305,37.9,2.791304347826088,35.108695652173914,2017,1,1,1,1,1,7,7,7
B. Wennington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
G. Green,0.4137931034482758,0.4285714285714285,-0.0147783251231526,5.5,0.4565217391304347,5.043478260869565,24.55,2.7891304347826096,21.760869565217387,2017,1,3,1,4,1,1,1,7
T. Zeller,0.4769230769230769,0.5084745762711864,-0.0315514993481094,3.5,0.3695652173913043,3.130434782608696,17.550000000000004,1.6065217391304345,15.94347826086957,2017,1,3,3,3,1,2,2,1
C. McCullough,0.5,0.0,0.5,1.5,0.0,1.5,10.55,0.0,10.55,2017,2,2,2,2,2,5,5,5
I. Whitehead,0.3984375,0.4026315789473684,-0.0041940789473683,19.5,2.239130434782609,17.26086956521739,19.850000000000016,2.289130434782607,17.56086956521741,2017,1,1,1,4,1,1,1,4
J. Valanciunas,0.5980392156862745,0.5501474926253688,0.0478917230609057,9.5,2.1739130434782608,7.326086956521739,55.09999999999998,13.767391304347823,41.33260869565216,2017,0,1,1,4,4,1,1,9
K. Caldwell-Pope,0.3948717948717948,0.3997271487039563,-0.0048553538321615,7.5,1.5434782608695652,5.956521739130435,63.000000000000014,9.45217391304348,53.54782608695653,2017,0,1,4,4,4,1,8,9
D. DeRozan,0.4781144781144781,0.4592487597448618,0.0188657183696163,10.5,4.0,6.5,126.60000000000002,21.808695652173903,104.79130434782611,2017,0,0,0,0,0,4,8,8
M. Morris Sr.,0.4386792452830189,0.4125786163522013,0.0261006289308176,5.0,1.673913043478261,3.3260869565217392,72.7,8.945652173913043,63.75434782608696,2017,0,1,4,0,4,4,8,9
T. Harris,0.4502164502164502,0.4891826923076923,-0.038966242091242,9.0,1.6956521739130437,7.304347826086957,87.2,13.576086956521742,73.62391304347827,2017,0,1,4,0,4,4,8,8
A. Drummond,0.6097560975609756,0.5177664974619289,0.0919896000990466,11.5,2.8043478260869565,8.695652173913043,67.10000000000001,14.02608695652174,53.07391304347827,2017,0,1,4,0,4,4,8,9
K. Lowry,0.4587155963302752,0.4661764705882353,-0.00746087425796,23.0,3.108695652173913,19.89130434782609,144.10000000000002,12.023913043478265,132.07608695652175,2017,0,0,0,5,5,0,0,0
I. Smith,0.488235294117647,0.4248704663212435,0.0633648277964035,13.0,1.8695652173913044,11.130434782608695,44.14999999999999,5.071739130434783,39.078260869565206,2017,0,1,1,4,4,1,1,9
P. Siakam,0.4390243902439024,0.5120481927710844,-0.0730238025271819,3.0,0.5869565217391305,2.4130434782608696,12.650000000000006,2.2173913043478266,10.43260869565218,2017,1,3,3,3,6,2,2,1
A. Baynes,0.5121951219512195,0.5126903553299492,-0.0004952333787296,10.0,0.6521739130434783,9.347826086956522,32.95,3.380434782608696,29.569565217391307,2017,1,1,1,4,1,1,1,9
D. Carroll,0.3424657534246575,0.403921568627451,-0.0614558152027934,3.0,1.1521739130434785,1.8478260869565215,18.000000000000004,7.995652173913044,10.00434782608696,2017,1,3,3,3,6,2,2,1
J. Leuer,0.5032679738562091,0.4726166328600406,0.0306513409961685,7.0,1.1304347826086956,5.869565217391305,68.35,7.010869565217393,61.33913043478261,2017,0,1,4,0,4,4,8,9
T. Ross,0.4394618834080717,0.4359464627151052,0.0035154206929665,11.0,1.0,10.0,68.0,7.5521739130434815,60.44782608695652,2017,0,1,4,0,4,4,8,9
S. Johnson,0.3611111111111111,0.3484162895927601,0.0126948215183509,16.0,0.8478260869565217,15.152173913043478,24.60000000000001,1.5565217391304351,23.043478260869573,2017,1,1,1,4,1,1,1,4
C. Joseph,0.4729064039408867,0.4431818181818182,0.0297245857590685,16.0,1.9130434782608696,14.08695652173913,68.89999999999999,5.510869565217392,63.3891304347826,2017,0,1,4,0,4,4,8,8
P. Patterson,0.448,0.3661016949152542,0.0818983050847457,9.0,0.5434782608695652,8.456521739130435,54.9,3.919565217391304,50.9804347826087,2017,0,1,4,4,4,1,8,9
B. Udrih,0.3934426229508196,0.5,-0.1065573770491803,6.5,0.5,6.0,10.699999999999996,1.8739130434782607,8.826086956521735,2017,1,3,3,3,1,2,2,1
J. Poeltl,0.4923076923076923,0.65,-0.1576923076923077,7.5,0.3043478260869565,7.195652173913043,14.0,1.5282608695652171,12.471739130434782,2017,1,3,3,3,1,2,1,1
B. Marjanovic,0.525,0.5769230769230769,-0.0519230769230768,2.0,0.1304347826086956,1.8695652173913044,40.49999999999999,1.4565217391304348,39.04347826086956,2017,1,1,1,4,1,1,1,9
S. Augmon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
H. Ellenson,0.3714285714285714,0.3448275862068966,0.0266009852216748,4.0,0.1304347826086956,3.869565217391304,7.300000000000001,0.1021739130434783,7.197826086956522,2017,1,3,3,1,6,7,7,7
N. Powell,0.445,0.4441558441558441,0.0008441558441558,16.0,1.1304347826086956,14.869565217391305,79.55,5.115217391304348,74.43478260869566,2017,0,0,4,0,0,4,8,8
M. Gbinije,0.1,0.0,0.1,0.0,0.0,0.0,-1.4,0.0065217391304347,-1.4065217391304348,2017,1,3,3,1,6,7,7,2
J. Parker,0.4191616766467065,0.508500772797527,-0.0893390961508204,12.5,1.4782608695652173,11.021739130434783,45.95,11.002173913043476,34.947826086956525,2017,0,1,1,4,4,1,1,4
N. Batum,0.3246073298429319,0.4227330779054917,-0.0981257480625597,15.0,3.565217391304348,11.434782608695652,48.30000000000002,11.27608695652174,37.02391304347828,2017,0,1,4,4,4,1,1,4
M. Kidd-Gilchrist,0.3835616438356164,0.4899082568807339,-0.1063466130451175,3.0,1.0869565217391304,1.9130434782608696,24.45,10.478260869565217,13.971739130434782,2017,1,3,3,3,1,2,2,1
M. Dellavedova,0.3669064748201439,0.4,-0.0330935251798561,19.5,2.1956521739130435,17.304347826086957,16.700000000000003,3.682608695652173,13.017391304347829,2017,1,1,1,4,1,1,1,4
K. Walker,0.4514285714285714,0.4409090909090909,0.0105194805194804,22.5,2.6739130434782608,19.82608695652174,125.10000000000002,16.50869565217391,108.59130434782612,2017,0,0,0,5,5,0,0,0
R. Hibbert,0.5806451612903226,0.5344827586206896,0.046162402669633,4.5,0.5,4.0,12.450000000000005,2.1478260869565218,10.30217391304348,2017,1,3,3,1,6,7,7,7
M. Williams,0.425531914893617,0.4209591474245115,0.0045727674691054,5.0,1.0869565217391304,3.9130434782608696,57.7,9.704347826086956,47.99565217391304,2017,1,1,1,4,4,1,1,9
G. Antetokounmpo,0.5085324232081911,0.5267605633802817,-0.0182281401720905,25.0,4.434782608695652,20.565217391304348,140.10000000000002,21.043478260869566,119.05652173913046,2017,0,0,0,5,5,0,0,0
M. Teletovic,0.3676470588235294,0.3728222996515679,-0.0051752408280384,4.5,0.6304347826086957,3.869565217391304,32.650000000000006,2.832608695652175,29.81739130434783,2017,1,1,1,4,1,1,1,9
G. Monroe,0.5730994152046783,0.5198675496688742,0.0532318655358041,18.0,2.5,15.5,84.7,10.854347826086965,73.84565217391304,2017,0,0,4,0,0,4,8,8
M. Belinelli,0.420814479638009,0.434010152284264,-0.0131956726462549,12.0,1.0,11.0,82.05,5.956521739130435,76.09347826086956,2017,0,0,4,0,0,4,8,8
M. Beasley,0.4907975460122699,0.5238095238095238,-0.0330119777972539,12.5,1.108695652173913,11.391304347826086,49.35000000000001,5.389130434782608,43.9608695652174,2017,0,1,4,4,4,1,1,9
C. Zeller,0.52,0.5815217391304348,-0.0615217391304347,7.5,1.0869565217391304,6.413043478260869,28.7,8.443478260869567,20.256521739130427,2017,1,1,1,4,1,1,1,1
S. Hawes,0.5393258426966292,0.450261780104712,0.0890640625919171,10.0,0.6521739130434783,9.347826086956522,35.25,2.4456521739130435,32.80434782608695,2017,1,1,1,4,1,1,1,9
J. Terry,0.4673913043478261,0.3988095238095238,0.0685817805383022,7.5,0.5,7.0,38.35,2.347826086956521,36.00217391304347,2017,1,1,1,4,1,1,1,9
M. Brogdon,0.5126903553299492,0.430327868852459,0.0823624864774902,18.5,1.9130434782608696,16.58695652173913,81.3,5.795652173913044,75.50434782608696,2017,0,0,4,0,0,4,8,8
R. Sessions,0.4393939393939394,0.3604060913705584,0.0789878480233809,8.0,0.6521739130434783,7.3478260869565215,18.15,2.306521739130435,15.843478260869563,2017,1,3,1,1,1,7,7,7
J. Henson,0.4912280701754385,0.515625,-0.0243969298245614,3.5,0.9782608695652174,2.5217391304347827,20.100000000000005,4.1,16.000000000000007,2017,1,3,3,3,1,2,2,1
J. Lamb,0.4233128834355828,0.4786585365853658,-0.055345653149783,7.5,0.5434782608695652,6.956521739130435,58.99999999999999,5.458695652173914,53.54130434782607,2017,0,1,4,4,4,1,8,9
R. Vaughn,0.4246575342465753,0.3218390804597701,0.1028184537868052,4.0,0.1304347826086956,3.869565217391304,20.450000000000006,0.5304347826086958,19.91956521739131,2017,1,3,1,1,1,7,7,7
M. Gasol,0.4625,0.4586241276171485,0.0038758723828514,20.5,3.0434782608695654,17.456521739130434,89.55,14.732608695652177,74.81739130434782,2017,0,0,4,0,0,4,4,8
J. Ennis III,0.3977272727272727,0.4686346863468634,-0.0709074136195907,10.5,0.9782608695652174,9.521739130434783,31.45,4.656521739130435,26.793478260869563,2017,1,1,1,4,1,1,1,9
A. Wiggins,0.4393939393939394,0.4548387096774193,-0.0154447702834799,19.5,3.217391304347826,16.282608695652172,101.45,17.0195652173913,84.4304347826087,2017,0,0,0,0,0,4,8,8
Z. LaVine,0.3684210526315789,0.497005988023952,-0.1285849353923731,8.0,1.5,6.5,51.60000000000002,8.08695652173913,43.51304347826089,2017,1,1,1,4,4,1,1,9
K. Towns,0.478494623655914,0.5631768953068592,-0.0846822716509452,23.5,3.5869565217391304,19.91304347826087,152.15,23.05217391304348,129.09782608695653,2017,0,0,0,5,5,0,0,0
G. Dieng,0.4545454545454545,0.5106761565836299,-0.0561307020381753,7.5,2.0,5.5,26.55,10.671739130434782,15.878260869565215,2017,1,3,1,4,1,1,1,1
M. Conley,0.4303405572755417,0.4752851711026616,-0.0449446138271198,23.0,2.652173913043478,20.347826086956523,144.85,13.791304347826088,131.0586956521739,2017,0,0,0,5,5,0,0,0
A. Harrison,0.2818181818181818,0.3498233215547703,-0.0680051397365885,7.5,1.5869565217391304,5.913043478260869,21.800000000000004,2.332608695652174,19.46739130434783,2017,1,3,1,4,1,1,1,1
W. Baldwin IV,0.2826086956521739,0.3285714285714285,-0.0459627329192546,5.5,0.6086956521739131,4.891304347826087,5.950000000000001,0.0630434782608696,5.886956521739132,2017,1,3,3,3,6,2,2,1
R. Rubio,0.425,0.3962264150943396,0.0287735849056603,18.0,3.4565217391304346,14.543478260869566,44.85,7.1,37.74999999999999,2017,0,1,4,4,4,1,4,4
Z. Randolph,0.4759036144578313,0.4335664335664335,0.0423371808913977,15.0,1.6521739130434785,13.347826086956522,104.25,8.710869565217392,95.5391304347826,2017,0,0,0,0,0,4,8,8
D. Davis,0.4583333333333333,0.5714285714285714,-0.113095238095238,1.0,0.1304347826086956,0.8695652173913043,6.1999999999999975,0.4326086956521738,5.767391304347823,2017,1,3,3,3,6,2,2,1
N. Bjelica,0.421875,0.425438596491228,-0.003563596491228,12.0,0.7608695652173914,11.23913043478261,32.599999999999994,2.9217391304347835,29.67826086956521,2017,1,1,1,4,1,1,1,4
K. Dunn,0.313953488372093,0.4008810572687225,-0.0869275688966294,10.0,1.5,8.5,0.9499999999999956,1.669565217391304,-0.7195652173913083,2017,1,3,3,3,1,2,2,1
B. Rush,0.3076923076923077,0.3850931677018633,-0.0774008600095556,3.5,0.4565217391304347,3.0434782608695654,2.999999999999999,2.021739130434783,0.978260869565216,2017,1,3,3,3,6,2,2,1
C. Aldrich,0.3809523809523809,0.5692307692307692,-0.1882783882783882,1.5,0.3043478260869565,1.1956521739130437,5.400000000000001,1.5260869565217394,3.873913043478262,2017,1,3,3,3,3,2,2,1
S. Muhammad,0.4626168224299065,0.4921875,-0.0295706775700934,9.0,0.8260869565217391,8.173913043478262,73.65000000000002,6.558695652173912,67.09130434782611,2017,0,1,4,0,4,4,8,9
V. Carter,0.3559322033898305,0.4130434782608695,-0.057111274871039,7.0,1.0,6.0,33.100000000000016,6.071739130434781,27.028260869565237,2017,1,1,1,4,1,1,1,9
A. Davis,0.4821428571428571,0.5109243697478991,-0.0287815126050419,14.0,3.3260869565217392,10.673913043478262,159.25,23.4195652173913,135.8304347826087,2017,0,0,0,5,5,0,0,0
N. Jokic,0.5618556701030928,0.5833333333333334,-0.0214776632302405,15.0,3.065217391304348,11.934782608695652,92.2,13.839130434782607,78.3608695652174,2017,0,0,4,0,0,4,8,8
S. Hill,0.3166666666666666,0.3923444976076555,-0.0756778309409888,8.5,1.4130434782608696,7.086956521739131,12.849999999999994,5.9739130434782615,6.876086956521733,2017,1,3,3,3,1,2,2,1
E. Mudiay,0.3703703703703703,0.3792325056433409,-0.0088621352729705,13.5,2.0869565217391304,11.41304347826087,25.800000000000004,3.650000000000001,22.15,2017,1,1,1,4,1,1,1,4
O. Asik,0.5,0.4754098360655737,0.0245901639344262,1.5,0.2391304347826087,1.2608695652173914,0.9999999999999992,1.3434782608695652,-0.3434782608695661,2017,1,3,3,3,6,2,2,2
J. Nurkic,0.527027027027027,0.5021929824561403,0.0248340445708866,13.0,2.5869565217391304,10.41304347826087,32.2,5.960869565217393,26.2391304347826,2017,1,1,1,4,1,1,1,9
E. Moore,0.432258064516129,0.4655172413793103,-0.0332591768631813,6.5,1.065217391304348,5.434782608695652,37.45000000000001,6.04782608695652,31.40217391304349,2017,1,1,1,4,1,1,1,9
D. Gallinari,0.3661971830985915,0.4654605263157895,-0.0992633432171979,6.5,1.5,5.0,49.750000000000014,14.269565217391309,35.48043478260871,2017,1,1,1,4,1,1,1,9
T. Frazier,0.358695652173913,0.4166666666666667,-0.0579710144927536,12.0,1.673913043478261,10.326086956521738,16.550000000000008,3.3521739130434782,13.19782608695653,2017,1,1,1,4,1,1,1,1
W. Barton,0.4233128834355828,0.4493041749502982,-0.0259912915147154,13.0,1.5434782608695652,11.456521739130435,48.3,7.415217391304347,40.88478260869566,2017,0,1,4,4,4,1,1,9
B. Hield,0.4222222222222222,0.4275979557069846,-0.0053757334847624,12.0,1.673913043478261,10.326086956521738,52.55000000000001,6.97608695652174,45.57391304347827,2017,0,1,4,4,4,1,1,9
D. Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
W. Chandler,0.4265402843601896,0.4711538461538461,-0.0446135617936565,14.5,1.8478260869565215,12.652173913043478,62.35000000000001,10.695652173913048,51.65434782608696,2017,0,1,4,0,4,4,8,4
A. Ajinca,0.4642857142857143,0.5066666666666667,-0.0423809523809524,3.5,0.5217391304347826,2.9782608695652173,4.750000000000004,2.5,2.250000000000004,2017,1,3,3,3,6,2,2,2
K. Faried,0.5405405405405406,0.5497076023391813,-0.0091670617986406,9.0,0.8913043478260869,8.108695652173914,37.3,7.839130434782609,29.460869565217397,2017,1,1,1,4,1,1,1,9
L. Galloway,0.429951690821256,0.3491124260355029,0.0808392647857531,10.5,0.5434782608695652,9.956521739130435,74.05000000000003,3.07391304347826,70.97608695652177,2017,0,1,4,0,4,4,8,8
J. Nelson,0.4615384615384615,0.4367816091954023,0.0247568523430592,18.5,1.9782608695652173,16.52173913043478,38.34999999999998,4.145652173913042,34.20434782608694,2017,0,1,4,4,4,1,4,4
J. Murray,0.4094202898550724,0.4008810572687225,0.0085392325863499,20.0,1.5869565217391304,18.41304347826087,69.44999999999999,4.89782608695652,64.55217391304348,2017,0,0,4,0,0,4,4,8
L. Stephenson,0.5087719298245614,0.4482758620689655,0.0604960677555959,7.5,0.3260869565217391,7.173913043478261,11.949999999999996,1.1369565217391306,10.813043478260866,2017,1,3,1,1,1,7,7,7
D. Cunningham,0.4657534246575342,0.4895104895104895,-0.0237570648529553,4.5,0.4130434782608695,4.086956521739131,32.00000000000001,5.18695652173913,26.81304347826088,2017,1,1,1,4,1,1,1,7
T. Jones,0.4173553719008264,0.4756380510440835,-0.058282679143257,14.0,1.2608695652173914,12.73913043478261,79.54999999999998,6.954347826086957,72.59565217391302,2017,0,0,4,0,0,4,8,8
C. Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,3,3,6,2,2,2
J. Embiid,0.4684684684684684,0.4654088050314465,0.0030596634370219,16.0,1.8478260869565215,14.152173913043478,55.150000000000006,4.61086956521739,50.53913043478261,2017,0,1,4,0,4,4,4,4
D. Saric,0.4285714285714285,0.4060773480662983,0.0224940805051301,24.0,2.891304347826087,21.108695652173918,69.85000000000001,7.584782608695656,62.265217391304354,2017,0,0,4,0,0,4,4,8
